time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-01-08T16:46:49.200Z,36.4905,-98.7306,7.465,3,ml,,117,,0.53,us,us10004cdd,2016-03-30T02:27:49.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.6,7.5,,,reviewed,tul,tul
2016-01-08T16:57:48.800Z,36.5866,-98.4054,7.407,3.1,ml,,57,,0.28,us,us10004cdm,2016-03-30T02:27:49.040Z,"12km WNW of Helena, Oklahoma",earthquake,1.5,6.9,,,reviewed,tul,tul
2016-01-08T17:08:42.800Z,36.711,-98.4298,3.629,3.1,ml,,83,,0.73,us,us10004cdn,2016-03-30T02:27:49.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.8,6.6,,,reviewed,tul,tul
2016-01-08T17:50:04.100Z,36.5072,-98.7123,7.828,3.5,ml,,119,,0.53,us,us10004cea,2016-03-30T02:27:49.040Z,"33km S of Alva, Oklahoma",earthquake,3.6,5.1,,,reviewed,tul,tul
2016-01-08T18:07:13.900Z,36.4944,-97.2072,5.872,2.6,ml,,54,,0.74,us,us10004ceb,2016-03-30T02:27:49.040Z,"22km SSE of Tonkawa, Oklahoma",earthquake,1.4,1,,,reviewed,tul,tul
2016-01-08T18:43:14.600Z,35.6632,-97.3914,6.675,3.5,ml,,37,,0.74,us,us10004cef,2016-03-30T02:27:49.040Z,"7km E of Edmond, Oklahoma",earthquake,1.8,2.5,,,reviewed,tul,tul
2016-01-08T22:04:18.600Z,35.6584,-97.4127,7.062,2.6,ml,,38,,0.57,us,us10004cfx,2016-03-30T02:27:49.040Z,"5km E of Edmond, Oklahoma",earthquake,1.3,3.5,,,reviewed,tul,tul
2016-01-08T22:10:29.400Z,36.4683,-98.7492,7.641,2.8,ml,,114,,0.71,us,us10004cg0,2016-03-30T02:27:50.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.8,5.7,,,reviewed,tul,tul
2016-01-08T22:18:47.300Z,36.512,-98.7135,7.526,2.5,ml,,120,,0.45,us,us10004cg4,2016-03-30T02:27:50.040Z,"32km S of Alva, Oklahoma",earthquake,2.6,7.5,,,reviewed,tul,tul
2016-01-08T22:52:38.200Z,35.6969,-97.4472,6.985,2.9,ml,,46,,0.56,us,us10004cgc,2016-03-30T02:27:50.040Z,"5km NNE of Edmond, Oklahoma",earthquake,1.3,4.4,,,reviewed,tul,tul
2016-01-09T13:00:19.800Z,36.262,-97.3514,6.934,2.5,ml,,75,,0.49,us,us10004d4w,2016-03-30T02:27:51.040Z,"6km WSW of Perry, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2016-01-09T15:46:40.100Z,36.7966,-98.3508,5.546,2.7,ml,,181,,0.29,us,us10004d58,2016-03-30T02:27:51.040Z,"4km N of Cherokee, Oklahoma",earthquake,1.7,6.5,,,reviewed,tul,tul
2016-01-09T15:58:35.500Z,35.6586,-97.4085,6.439,2.5,ml,,46,,0.29,us,us10004ddm,2016-03-30T02:27:51.040Z,"6km E of Edmond, Oklahoma",earthquake,1,2.9,,,reviewed,tul,tul
2016-01-09T16:50:05.800Z,36.5164,-98.6953,6.05,3,ml,,197,,0.5,us,us10004d5j,2016-03-30T02:27:51.040Z,"32km S of Alva, Oklahoma",earthquake,2.8,7.7,,,reviewed,tul,tul
2016-01-09T19:07:19.220Z,35.6676,-97.4091,7.24,2.1,mb_lg,,75,0.086,0.36,us,us10004d63,2016-03-30T02:27:51.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1,2.5,0.295,3,reviewed,us,us
2016-01-10T05:13:51.800Z,35.615,-97.0856,5.59,2.9,ml,,56,,0.61,us,us10004d8u,2016-03-30T02:27:52.040Z,"11km ESE of Luther, Oklahoma",earthquake,1.4,1.7,,,reviewed,tul,tul
2016-01-10T05:57:00.000Z,35.6159,-97.0851,5.961,2.9,ml,,52,,0.36,us,us10004d8z,2016-03-30T02:27:52.040Z,"11km ESE of Luther, Oklahoma",earthquake,1.4,6.4,,,reviewed,tul,tul
2016-01-10T06:46:50.500Z,36.5116,-98.7112,15.612,2.5,ml,,178,,1.35,us,us10004exw,2016-03-30T02:27:52.040Z,"32km S of Alva, Oklahoma",earthquake,4.1,7.5,,,reviewed,tul,tul
2016-01-10T07:01:57.900Z,35.9955,-97.3023,2.898,2.7,ml,,106,,0.54,us,us10004d98,2016-03-30T02:27:52.040Z,"7km NW of Langston, Oklahoma",earthquake,1.4,7.7,,,reviewed,tul,tul
2016-01-10T15:12:01.900Z,36.6065,-98.1003,7.389,3.1,ml,,108,,0.43,us,us10004dbc,2016-03-30T02:27:52.040Z,"16km ENE of Helena, Oklahoma",earthquake,2.9,7.7,,,reviewed,tul,tul
2016-01-10T20:13:08.400Z,36.4955,-98.7238,0.96,2.5,ml,,118,,0.58,us,us10004dc9,2016-03-30T02:27:53.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.6,7.9,,,reviewed,tul,tul
2016-01-11T00:01:52.100Z,35.9608,-96.7607,4.397,2.5,ml,,68,,0.49,us,us10004de4,2016-03-30T02:27:53.040Z,"2km SSE of Cushing, Oklahoma",earthquake,1.3,2.7,,,reviewed,tul,tul
2016-01-11T02:01:54.100Z,36.4755,-98.7625,8.363,3.4,mwr,,118,,0.89,us,us10004dek,2016-03-30T02:27:53.040Z,"34km NW of Fairview, Oklahoma",earthquake,4,6.9,,7,reviewed,tul,slm
2016-01-11T04:17:32.800Z,36.4797,-98.7369,5,3,ml,,116,,0.22,us,us10004df7,2016-03-30T02:27:53.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.2,3.7,,,reviewed,tul,tul
2016-01-11T08:32:03.200Z,36.0323,-97.1089,5.414,2.5,ml,,57,,0.65,us,us10004dgd,2016-03-30T02:27:54.040Z,"9km NW of Perkins, Oklahoma",earthquake,1.2,7.5,,,reviewed,tul,tul
2016-01-11T08:48:08.200Z,35.9167,-97.5253,5.951,2.9,ml,,70,,0.76,us,us10004dgi,2016-03-30T02:27:54.040Z,"7km ESE of Crescent, Oklahoma",earthquake,1.5,6.7,,,reviewed,tul,tul
2016-01-11T09:04:05.900Z,36.478,-98.7316,5,3,ml,,96,,0.7,us,us10004dgp,2016-03-30T02:27:54.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.6,7.6,,,reviewed,tul,tul
2016-01-11T13:12:16.700Z,36.4723,-98.7575,7.331,3,ml,,116,,0.38,us,us10004di0,2016-03-30T02:27:54.040Z,"33km NW of Fairview, Oklahoma",earthquake,3.2,7.7,,,reviewed,tul,tul
2016-01-11T13:17:04.500Z,36.4765,-98.7567,6.56,2.5,ml,,125,,0.29,us,us10004dvd,2016-03-30T02:27:54.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.4,7.4,,,reviewed,tul,tul
2016-01-11T14:16:12.200Z,36.4728,-98.756,8.148,3.2,ml,,116,,0.47,us,us10004dic,2016-03-30T02:27:54.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.9,7.7,,,reviewed,tul,tul
2016-01-11T15:18:06.200Z,36.5072,-98.7076,6.609,3.4,ml,,118,,0.49,us,us10004dil,2016-03-30T02:27:54.040Z,"33km S of Alva, Oklahoma",earthquake,4.6,7.8,,,reviewed,tul,tul
2016-01-12T05:10:20.100Z,35.6622,-97.4,7.046,2.5,ml,,37,,0.19,us,us10004dpl,2016-03-30T02:27:56.040Z,"7km E of Edmond, Oklahoma",earthquake,1.1,2.7,,,reviewed,tul,tul
2016-01-12T13:09:30.400Z,35.9517,-97.3924,6.964,2.6,ml,,65,,0.44,us,us10004ds2,2016-03-30T02:27:56.040Z,"8km NNE of Guthrie, Oklahoma",earthquake,0.9,6.5,,,reviewed,tul,tul
2016-01-13T03:14:21.900Z,35.6646,-97.3928,6.593,3,ml,,36,,0.5,us,us10004dwy,2016-03-30T02:27:57.040Z,"7km E of Edmond, Oklahoma",earthquake,1.4,6.3,,,reviewed,tul,tul
2016-01-13T03:44:19.200Z,35.9516,-97.3918,7.632,3.1,ml,,65,,0.61,us,us10004dx6,2016-03-30T02:27:57.040Z,"8km NNE of Guthrie, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul
2016-01-13T12:36:01.000Z,36.9473,-97.8151,2.618,2.5,ml,,64,,0.51,us,us10004e2t,2016-03-30T02:27:58.040Z,"17km NNW of Medford, Oklahoma",earthquake,0.9,5.8,,,reviewed,tul,tul
2016-01-13T14:48:16.400Z,35.658,-97.4068,6.406,2.6,ml,,38,,0.28,us,us10004e3u,2016-03-30T02:27:58.040Z,"6km E of Edmond, Oklahoma",earthquake,0.9,2.8,,,reviewed,tul,tul
2016-01-13T15:44:07.900Z,36.9368,-97.71,3.074,3.2,ml,,78,,0.47,us,us10004e44,2016-03-30T02:27:58.040Z,"14km SW of Caldwell, Kansas",earthquake,1,6.8,,,reviewed,tul,tul
2016-01-13T18:22:31.100Z,36.9535,-97.8334,5.034,3,ml,,61,,0.58,us,us10004e5v,2016-03-30T02:27:58.040Z,"18km NNW of Medford, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul
2016-01-14T00:16:30.310Z,36.6694,-97.9687,1.66,2.5,mb_lg,,52,0.117,0.26,us,us10004ea5,2016-03-30T02:27:59.040Z,"25km SW of Medford, Oklahoma",earthquake,1.2,7.9,0.17,10,reviewed,us,us
2016-01-14T02:04:03.600Z,36.5853,-98.3923,6.94,2.8,ml,,81,,0.41,us,us10004ebe,2016-03-30T02:27:59.040Z,"11km WNW of Helena, Oklahoma",earthquake,2,2.2,,,reviewed,tul,tul
2016-01-14T04:03:13.500Z,35.6711,-97.4132,6.149,2.8,ml,,34,,0.23,us,us10004edf,2016-03-30T02:27:59.040Z,"6km ENE of Edmond, Oklahoma",earthquake,0.7,3.4,,,reviewed,tul,tul
2016-01-14T04:24:46.140Z,35.6774,-97.4149,6.66,2.3,ml,,36,0.096,0.31,us,us10004edb,2016-03-30T02:27:59.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1.1,3.4,0.069,28,reviewed,us,us
2016-01-14T04:45:53.500Z,36.4813,-98.7485,9.489,3.1,ml,,117,,0.48,us,us10004edk,2016-03-30T02:27:59.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.3,6.7,,,reviewed,tul,tul
2016-01-14T12:55:03.200Z,36.4803,-98.7542,7.304,3.2,ml,,118,,0.62,us,us10004egz,2016-03-30T02:28:00.040Z,"34km NW of Fairview, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2016-01-14T16:46:42.400Z,36.5862,-98.3944,7.967,2.5,ml,,99,,0.58,us,us10004eju,2016-03-30T02:28:00.040Z,"11km WNW of Helena, Oklahoma",earthquake,1.8,6.3,,,reviewed,tul,tul
2016-01-14T22:16:19.100Z,36.5303,-95.7798,5,2.7,mb_lg,,151,0.618,0.45,us,us10004ep1,2016-03-30T02:28:00.040Z,"11km NW of Oologah, Oklahoma",earthquake,2.2,2,0.161,10,reviewed,us,us
2016-01-14T22:41:39.100Z,36.7675,-97.7725,6.003,3.4,ml,,43,,0.52,us,us10004epw,2016-03-30T02:28:00.040Z,"5km SW of Medford, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2016-01-14T23:12:45.440Z,36.4702,-98.7365,5,2.9,mb_lg,,94,0.232,0.61,us,us10004eq3,2016-03-30T02:28:00.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.9,2,0.106,23,reviewed,us,us
2016-01-14T23:15:31.900Z,36.939,-97.7972,2.351,3.5,mwr,,228,,0.41,us,us10004eq5,2016-03-30T02:28:01.040Z,"15km NNW of Medford, Oklahoma",earthquake,0.8,4.8,,14,reviewed,tul,slm
2016-01-15T02:06:30.400Z,36.9509,-97.8102,5,3.3,ml,,53,,0.6,us,us10004er8,2016-04-06T17:30:20.040Z,"17km NNW of Medford, Oklahoma",earthquake,4.3,5.9,,,reviewed,tul,tul
2016-01-15T03:29:24.300Z,36.9498,-97.8217,5.729,3.1,ml,,63,,0.66,us,us10004es6,2016-04-06T17:30:20.040Z,"17km NNW of Medford, Oklahoma",earthquake,4.5,6.7,,,reviewed,tul,tul
2016-01-15T08:04:27.100Z,35.9593,-96.9113,4.088,3.6,ml,,69,,0.4,us,us10004etj,2016-04-06T17:30:20.040Z,"11km E of Perkins, Oklahoma",earthquake,1.7,6.2,,,reviewed,tul,tul
2016-01-15T09:31:51.400Z,36.5851,-98.1352,6.464,3,ml,,59,,0.55,us,us10004eu6,2016-04-06T17:30:20.040Z,"12km ENE of Helena, Oklahoma",earthquake,1.5,4.1,,,reviewed,tul,tul
2016-01-15T14:08:14.510Z,35.6601,-97.4267,7.1,2,ml,,39,0.078,0.3,us,us10004evs,2016-04-06T17:30:21.040Z,"4km E of Edmond, Oklahoma",earthquake,0.8,2.7,0.069,28,reviewed,us,us
2016-01-15T19:53:00.600Z,35.9621,-96.9029,5.132,2.8,ml,,41,,0.74,us,us10004eyd,2016-04-06T17:30:21.040Z,"11km E of Perkins, Oklahoma",earthquake,1.3,4.1,,,reviewed,tul,tul
2016-01-16T00:09:50.800Z,36.9484,-97.8147,2.056,2.8,ml,,64,,0.5,us,us10004ezq,2016-04-06T17:30:21.040Z,"17km NNW of Medford, Oklahoma",earthquake,1.1,7.3,,,reviewed,tul,tul
2016-01-16T00:36:51.200Z,36.4482,-98.3695,5.949,3,ml,,71,,0.62,us,us10004ezt,2016-04-06T17:30:21.040Z,"14km SW of Helena, Oklahoma",earthquake,1.6,7.2,,,reviewed,tul,tul
2016-01-16T04:15:48.300Z,35.6806,-97.4105,5,2.3,ml,,69,0.099,0.48,us,us10004f0d,2016-04-06T17:30:22.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1.3,1.9,0.062,34,reviewed,us,us
2016-01-16T10:41:23.500Z,36.2514,-98.4305,6.826,2.5,ml,,95,,0.51,us,us10004f1w,2016-04-06T17:30:22.040Z,"4km ESE of Fairview, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul
2016-01-16T13:24:45.700Z,36.8625,-97.9944,5.149,2.8,ml,,88,,0.47,us,us10004f27,2016-04-06T17:30:22.040Z,"24km WNW of Medford, Oklahoma",earthquake,1.4,4.3,,,reviewed,tul,tul
2016-01-16T14:40:06.520Z,35.6855,-97.4202,9,2.3,ml,,71,0.104,0.28,us,us10004f2f,2016-04-06T17:30:22.040Z,"6km NE of Edmond, Oklahoma",earthquake,0.9,3.2,0.066,30,reviewed,us,us
2016-01-16T16:12:04.160Z,35.6751,-97.3979,10.06,2.1,ml,,35,0.095,0.39,us,us10004f2j,2016-04-06T17:30:22.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.1,3.3,0.066,30,reviewed,us,us
2016-01-16T21:31:54.800Z,36.2905,-97.5133,7.32,2.5,ml,,52,,0.47,us,us10004f3n,2016-04-06T17:30:23.040Z,"20km W of Perry, Oklahoma",earthquake,0.9,7,,,reviewed,tul,tul
2016-01-16T22:18:21.000Z,36.7507,-97.5748,7.024,2.8,ml,,64,,0.54,us,us10004f3u,2016-04-06T17:30:23.040Z,"15km ESE of Medford, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2016-01-16T22:37:51.200Z,36.7743,-97.8667,5.92,3.1,ml,,53,,0.5,us,us10004f3y,2016-04-06T17:30:23.040Z,"12km WSW of Medford, Oklahoma",earthquake,3.3,7.3,,,reviewed,tul,tul
2016-01-17T00:59:31.200Z,36.8662,-97.9984,4.99,3.5,ml,,85,,0.48,us,us10004f4a,2016-04-06T17:30:23.040Z,"24km WNW of Medford, Oklahoma",earthquake,4.7,7.2,,,reviewed,tul,tul
2016-01-17T07:36:07.400Z,35.874,-97.3471,5.322,2.9,ml,,63,,0.63,us,us10004f59,2016-04-06T17:30:23.040Z,"7km E of Guthrie, Oklahoma",earthquake,1.6,0.6,,,reviewed,tul,tul
2016-01-17T08:51:55.600Z,36.0751,-97.2038,7.869,3.3,ml,,54,,0.54,us,us10004f5n,2016-04-06T17:30:23.040Z,"13km WSW of Stillwater, Oklahoma",earthquake,1,7,,,reviewed,tul,tul
2016-01-17T11:50:49.000Z,35.9175,-97.5437,6.014,2.9,ml,,71,,0.61,us,us10004f6v,2016-04-06T17:30:23.040Z,"6km SE of Crescent, Oklahoma",earthquake,1.6,7.5,,,reviewed,tul,tul
2016-01-17T14:04:31.200Z,36.517,-98.6995,4.719,2.6,ml,,100,,0.43,us,us10004f79,2016-04-06T17:30:24.040Z,"32km S of Alva, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul
2016-01-17T16:20:31.300Z,36.4786,-98.7498,7.696,2.7,ml,,124,,0.44,us,us10004f7p,2016-04-06T17:30:24.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.2,6.8,,,reviewed,tul,tul
2016-01-17T16:38:00.640Z,36.2682,-97.3752,5,2.5,mb_lg,,46,0.292,0.22,us,us10004f7t,2016-04-06T17:30:24.040Z,"8km WSW of Perry, Oklahoma",earthquake,1.1,2,0.18,8,reviewed,us,us
2016-01-17T17:34:45.100Z,36.0413,-97.4586,4.162,2.6,ml,,65,,0.68,us,us10004f82,2016-04-06T17:30:24.040Z,"15km NE of Crescent, Oklahoma",earthquake,1.6,7.3,,,reviewed,tul,tul
2016-01-17T19:07:21.200Z,36.1241,-97.0639,6.76,2.5,ml,,81,,0.72,us,us10004f8a,2016-04-06T17:30:24.040Z,"1km NNW of Stillwater, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul
2016-01-17T23:14:24.500Z,36.6632,-98.4544,7.265,2.7,ml,,71,,0.45,us,us10004f94,2016-04-06T17:30:24.040Z,"13km SW of Cherokee, Oklahoma",earthquake,2.7,7.3,,,reviewed,tul,tul
2016-01-17T23:20:10.600Z,35.9303,-97.0224,4.395,2.5,ml,,70,,0.75,us,us10004f95,2016-04-06T17:30:24.040Z,"4km SSE of Perkins, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2016-01-18T00:57:22.300Z,36.486,-98.7423,5.636,2.8,ml,,118,,0.53,us,us10004f9m,2016-04-06T17:30:25.040Z,"33km NW of Fairview, Oklahoma",earthquake,2,7.5,,,reviewed,tul,tul
2016-01-18T01:13:32.000Z,35.6719,-97.4155,6.381,3.2,ml,,35,,0.58,us,us10004f9r,2016-04-06T17:30:25.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1.7,5.1,,,reviewed,tul,tul
2016-01-18T11:07:14.290Z,36.9645,-97.5235,5.2,1.77,ml,19,79,0.06059,0.04,ismpkansas,ismpkansas70168393,2016-02-08T23:00:38.260Z,"10km SE of Caldwell, Kansas",earthquake,0.15,0.35,0.15,14,reviewed,ismp,ismp
2016-01-18T12:55:56.900Z,36.2761,-98.4096,8.309,4.1,ml,,91,,0.57,us,us10004fbz,2016-04-06T17:30:25.040Z,"6km E of Fairview, Oklahoma",earthquake,2,6.7,,,reviewed,tul,tul
2016-01-18T16:41:56.300Z,35.9526,-97.3894,6.882,3,ml,,65,,0.52,us,us10004fd6,2016-04-06T17:30:25.040Z,"8km NNE of Guthrie, Oklahoma",earthquake,1.2,6.1,,,reviewed,tul,tul
2016-01-18T18:32:28.600Z,36.4961,-99.0547,5,2.5,ml,,208,,0.59,us,us20004wya,2016-04-06T17:30:26.040Z,"14km ENE of Mooreland, Oklahoma",earthquake,1.5,6.7,,,reviewed,tul,tul
2016-01-18T20:00:17.200Z,35.6606,-97.3934,5.781,2.8,ml,,53,,0.78,us,us10004ff7,2016-04-06T17:30:26.040Z,"7km E of Edmond, Oklahoma",earthquake,1.1,4.6,,,reviewed,tul,tul
2016-01-18T20:24:06.320Z,36.7436,-98.0754,7.07,2.2,ml,,103,0.111,0.53,us,us10004ffl,2016-04-06T17:30:26.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.1,6.7,0.052,48,reviewed,us,us
2016-01-19T04:38:35.200Z,36.2556,-98.4308,4.71,2.7,ml,,122,,0.74,us,us10004fhq,2016-04-06T17:30:26.040Z,"4km ESE of Fairview, Oklahoma",earthquake,1.9,1.4,,,reviewed,tul,tul
2016-01-19T12:41:07.900Z,35.4984,-96.7463,5,2.5,ml,,65,,0.48,us,us10004fkh,2016-04-06T17:30:27.040Z,"5km WNW of Prague, Oklahoma",earthquake,1.2,4.5,,,reviewed,tul,tul
2016-01-19T14:09:06.600Z,36.5223,-98.9874,3.851,2.6,ml,,161,,0.97,us,us10004fkt,2016-04-06T17:30:27.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,4.7,7.9,,,reviewed,tul,tul
2016-01-19T15:54:43.700Z,36.4811,-98.745,7.936,2.6,ml,,117,,0.41,us,us10004fm7,2016-04-06T17:30:27.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.5,6.6,,,reviewed,tul,tul
2016-01-19T19:41:57.200Z,36.5007,-98.7137,6.357,3,ml,,118,,0.58,us,us10004fny,2016-04-06T17:30:27.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.8,7.8,,,reviewed,tul,tul
2016-01-19T20:45:57.700Z,36.507,-98.7135,7.478,3.8,mwr,,119,,0.95,us,us10004fpc,2016-04-06T17:30:27.040Z,"33km S of Alva, Oklahoma",earthquake,3.1,4.4,0.048,41,reviewed,tul,us
2016-01-19T21:27:05.000Z,36.4775,-98.7392,5,2.5,ml,,115,,0.63,us,us10004fpt,2016-04-06T17:30:27.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul
2016-01-19T23:57:07.300Z,36.827,-97.7697,4.45,3.3,ml,,50,,0.51,us,us10004fri,2016-04-06T17:30:27.040Z,"3km NW of Medford, Oklahoma",earthquake,3.4,7.6,,,reviewed,tul,tul
2016-01-20T02:27:28.300Z,36.0746,-97.2037,7.519,2.8,ml,,60,,0.58,us,us10004fs8,2016-04-06T17:30:28.040Z,"13km WSW of Stillwater, Oklahoma",earthquake,1.3,4.8,,,reviewed,tul,tul
2016-01-20T03:18:38.900Z,36.6053,-98.3474,5,2.5,ml,,79,,0.46,us,us10004fsd,2016-04-06T17:30:28.040Z,"9km NW of Helena, Oklahoma",earthquake,1.6,1.3,,,reviewed,tul,tul
2016-01-20T04:41:57.400Z,36.4563,-97.7326,7.766,3,ml,,84,,0.29,us,us10004fss,2016-04-06T17:30:28.040Z,"14km ENE of Enid, Oklahoma",earthquake,1.5,6.9,,,reviewed,tul,tul
2016-01-20T07:37:20.000Z,36.4138,-98.1348,7.238,2.8,ml,,95,,0.33,us,us10004ft6,2016-04-06T17:30:28.040Z,"19km SE of Helena, Oklahoma",earthquake,2.1,7.5,,,reviewed,tul,tul
2016-01-20T08:55:58.000Z,35.7465,-97.3563,5.936,3.6,ml,,49,,0.6,us,us10004ftb,2016-04-06T17:30:28.040Z,"15km NE of Edmond, Oklahoma",earthquake,1.7,6.8,,,reviewed,tul,tul
2016-01-20T09:24:51.580Z,36.993,-97.4746667,4.09,2.04,ml,19,102,0.02,0.04,ismpkansas,ismpkansas70168378,2016-02-01T18:45:27.753Z,"12km ESE of Caldwell, Kansas",earthquake,0.14,0.26,0.183,14,reviewed,ismp,ismp
2016-01-20T13:36:42.250Z,36.9945,-97.4738333,4.3,1.52,ml,9,126,0.01862,0.04,ismpkansas,ismpkansas70168543,2017-01-03T23:42:45.760Z,"Oklahoma",earthquake,0.24,0.29,0.206,17,reviewed,ismp,ismp
2016-01-20T13:51:31.200Z,36.8723,-97.9839,6.339,2.5,ml,,97,,0.11,us,us10004fu9,2016-04-06T17:30:28.040Z,"23km WNW of Medford, Oklahoma",earthquake,1.2,2.8,,,reviewed,tul,tul
2016-01-20T16:56:59.600Z,36.1822,-96.9733,5,2.6,ml,,55,,0.26,us,us10004fux,2016-04-06T17:30:28.040Z,"10km NE of Stillwater, Oklahoma",earthquake,1.3,4.1,,,reviewed,tul,tul
2016-01-20T17:08:39.600Z,35.659,-97.392,5.062,2.5,ml,,38,,0.67,us,us10004fv0,2016-04-06T17:30:28.040Z,"7km E of Edmond, Oklahoma",earthquake,1.4,5.6,,,reviewed,tul,tul
2016-01-20T17:29:02.180Z,36.713,-98.3112,7.55,2.9,ml,,52,0.058,0.44,us,us10004fv9,2016-04-06T17:30:28.040Z,"6km SE of Cherokee, Oklahoma",earthquake,1.4,7.4,,,reviewed,us,tul
2016-01-20T20:33:20.600Z,36.496,-98.7258,7.684,2.5,ml,,118,,0.41,us,us10004fw8,2016-04-06T17:30:28.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.4,2.5,,,reviewed,tul,tul
2016-01-21T01:15:13.300Z,36.8696,-97.9896,5,2.8,ml,,101,,0.51,us,us10004fym,2016-04-06T17:30:29.040Z,"23km WNW of Medford, Oklahoma",earthquake,1.6,7,,,reviewed,tul,tul
2016-01-21T05:57:08.300Z,35.6653,-97.389,5.992,2.7,ml,,52,,0.53,us,us10004fzk,2016-04-06T17:30:29.040Z,"8km E of Edmond, Oklahoma",earthquake,1.2,3.4,,,reviewed,tul,tul
2016-01-21T08:27:58.400Z,36.5133,-98.6987,5.692,3,ml,,116,,0.38,us,us10004g07,2016-04-06T17:30:29.040Z,"32km S of Alva, Oklahoma",earthquake,1.8,7.3,,,reviewed,tul,tul
2016-01-21T10:49:09.300Z,36.1331,-96.8428,5.91,2.8,ml,,52,,0.59,us,us10004g2s,2016-04-06T17:30:29.040Z,"13km W of Yale, Oklahoma",earthquake,1.5,6,,,reviewed,tul,tul
2016-01-21T12:55:58.300Z,36.7924,-97.882,5.594,3,ml,,70,,0.65,us,us10004g35,2016-04-06T17:30:29.040Z,"13km W of Medford, Oklahoma",earthquake,1.3,5.7,,,reviewed,tul,tul
2016-01-21T15:12:46.300Z,36.1643,-97.0416,6.219,2.8,ml,,59,,0.86,us,us10004g3v,2016-04-06T17:30:29.040Z,"5km NNE of Stillwater, Oklahoma",earthquake,1.3,3.7,,,reviewed,tul,tul
2016-01-21T18:50:55.400Z,35.6644,-97.4052,7.123,2.8,ml,,54,,0.61,us,us10004g50,2016-04-06T17:30:30.040Z,"6km E of Edmond, Oklahoma",earthquake,1.1,5.1,,,reviewed,tul,tul
2016-01-21T21:05:04.600Z,36.8347,-97.9844,6.777,3,ml,,67,,0.42,us,us10004g6n,2016-04-06T17:30:30.040Z,"22km W of Medford, Oklahoma",earthquake,1.1,7.3,,,reviewed,tul,tul
2016-01-22T01:15:42.500Z,35.671,-97.4167,6.302,3.2,ml,,34,,0.66,us,us10004g8l,2016-04-08T23:06:07.040Z,"5km ENE of Edmond, Oklahoma",earthquake,2.6,5.8,,,reviewed,tul,tul
2016-01-22T02:40:34.900Z,36.4793,-98.7458,7.766,2.5,ml,,117,,0.82,us,us10004g97,2016-04-08T23:06:08.040Z,"33km NW of Fairview, Oklahoma",earthquake,4.7,7.8,,,reviewed,tul,tul
2016-01-22T04:24:42.800Z,36.477,-98.735,6.632,2.9,ml,,115,,0.6,us,us10004g9n,2016-04-08T23:06:08.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.6,7.6,,,reviewed,tul,tul
2016-01-22T05:17:09.100Z,36.5248,-98.6902,1.443,3.2,ml,,119,,0.38,us,us10004g9s,2016-04-08T23:06:08.040Z,"31km S of Alva, Oklahoma",earthquake,3.2,7.9,,,reviewed,tul,tul
2016-01-22T06:05:01.600Z,35.8962,-97.2489,5.91,3.1,ml,,58,,0.51,us,us10004g9y,2016-04-08T23:06:08.040Z,"5km S of Langston, Oklahoma",earthquake,1.5,7.3,,,reviewed,tul,tul
2016-01-22T07:43:27.200Z,36.164,-97.0445,5,2.6,ml,,57,,0.54,us,us10004gad,2016-04-08T23:06:08.040Z,"5km NNE of Stillwater, Oklahoma",earthquake,1.4,6.4,,,reviewed,tul,tul
